CC_Utilization,Transaction_to_Balance_Ratio,Loan_to_Balance_Ratio,Age,Account_Age_Years,Account Balance,Credit Limit,Credit Card Balance,Loan Amount,Transaction Amount,Transaction Type,Interest Rate,Rewards Points,Days_Since_Last_Transaction,Account Balance After Transaction,Anomaly,KMeans_Cluster,DBSCAN_Cluster,Hierarchical_Cluster,KMeans_Segment
0.8645054850346585,1.9762380911509745,10.042631533773926,43,5.1,2330.2,5685.47,4915.12,23401.34,4605.03,Deposit,5.58,5845,336,6935.23,1,2,0,2,Mainstream / Balanced
0.0350476575751768,0.4701123124557304,2.627499876574183,28,10.3,9924.99,5636.04,197.53,26077.91,4665.86,Withdrawal,8.54,4235,176,14590.85,1,2,0,0,Mainstream / Balanced
0.2108493464121522,0.2523412138107478,6.250251921846903,51,18.8,6629.04,4720.1,995.23,41433.17,1672.78,Deposit,2.77,7201,319,8301.82,1,2,0,0,Mainstream / Balanced
0.492341055504794,0.1257584087285102,1.175149816041573,58,3.6,4019.93,8646.1,4256.83,4724.02,505.54,Transfer,1.7,9637,268,3514.39,1,2,0,0,Mainstream / Balanced
1.2507039202945636,0.8956481182801221,5.753970031373983,19,13.9,4867.09,1569.78,1963.33,28005.09,4359.2,Deposit,8.54,9212,316,507.89,1,0,0,2,Credit-Stressed / Over-Limit
0.8723812767025203,2.7939389508316577,16.156344361177116,38,13.5,1367.75,4463.53,3893.9,22097.84,3821.41,Transfer,5.16,3580,245,5189.16,1,2,0,0,Mainstream / Balanced
0.7680261785070663,0.3837358571179388,3.463815976434573,68,11.8,5102.39,6325.8,4858.38,17673.74,1957.97,Transfer,5.98,9549,219,3144.42,1,2,0,2,Mainstream / Balanced
0.3214694588927317,2.2981210694857057,9.953222401657912,43,9.8,1814.33,9180.25,2951.17,18058.43,4169.55,Transfer,8.54,9629,33,-2355.22,1,2,0,0,Mainstream / Balanced
0.4991418374122913,0.1887429855303046,12.520344649652769,29,6.8,3720.88,6671.23,3329.89,46586.7,702.29,Transfer,9.51,3054,116,4423.17,-1,2,0,0,Mainstream / Balanced
0.8817318717607668,0.6559155799850659,2.845433924592784,26,23.3,4968.49,2180.3,1922.44,14137.51,3258.91,Withdrawal,5.97,8499,291,8227.4,1,2,0,2,Mainstream / Balanced
0.6306963081834939,0.5027190160293825,2.4544790213440386,58,8.1,9483.21,7128.74,4496.07,23276.34,4767.39,Transfer,8.31,6528,92,14250.6,1,2,0,0,Mainstream / Balanced
0.8263994536071544,0.7244838856480906,4.001508482829074,40,4.7,6284.46,4055.69,3351.62,25147.32,4552.99,Deposit,5.9,748,258,10837.45,-1,2,0,2,Mainstream / Balanced
0.4805991574745882,1.0065922558842428,9.591779909088746,59,9.5,3781.71,6283.49,3019.84,36273.33,3806.64,Withdrawal,1.3,925,13,-24.93,1,2,0,0,Mainstream / Balanced
0.0225027647975712,1.0989438987192313,21.671673854933665,22,5.3,1219.58,6139.69,138.16,26430.34,1340.25,Withdrawal,9.6,9977,181,-120.67,1,2,0,0,Mainstream / Balanced
0.9693449196288936,0.0695982617440981,4.19363573188283,26,23.1,7497.17,2551.29,2473.08,31440.4,521.79,Withdrawal,8.36,4316,20,8018.96,1,2,0,2,Mainstream / Balanced
0.594452223698422,0.3452954780339867,4.350573081680023,67,21.6,4721.84,8369.84,4975.47,20542.71,1630.43,Withdrawal,7.78,6266,57,6352.27,1,2,0,0,Mainstream / Balanced
0.3832554695204977,3.989196375558252,46.74112605519271,27,12.3,774.74,5860.66,2246.13,36212.22,3090.59,Deposit,4.98,1713,294,3865.33,1,1,0,0,Liquidity-Stressed / High-Leverage
1.0686984370882229,0.2407005236965891,3.608439117621224,66,21.6,6603.06,4477.54,4785.14,23826.74,1589.36,Transfer,9.48,900,345,8192.42,1,2,0,2,Mainstream / Balanced
1.720025096653663,0.5808796311875358,3.340663593229465,27,17.0,3566.04,2852.97,4907.18,11912.94,2071.44,Deposit,5.41,97,208,5637.48,1,0,0,2,Credit-Stressed / Over-Limit
0.3496103553317063,0.4938367996252305,10.010828298995737,31,20.4,4098.52,9244.32,3231.91,41029.58,2024.0,Transfer,7.49,3791,26,6122.52,1,2,0,0,Mainstream / Balanced
0.4720808190129811,0.2005770615076178,4.581649444057755,53,19.2,8404.65,3178.46,1500.49,38507.16,1685.78,Withdrawal,1.91,5448,140,6718.87,1,2,0,0,Mainstream / Balanced
0.1038186702584764,3.1644362216055097,21.754219344228595,27,1.8,1459.35,9414.01,977.35,31747.02,4618.02,Withdrawal,2.97,6728,187,-3158.67,1,2,0,0,Mainstream / Balanced
0.4649582400367794,0.4630242873323707,7.65925970758363,67,13.7,3469.71,5872.85,2730.63,26575.41,1606.56,Withdrawal,4.82,3878,247,1863.15,1,2,0,0,Mainstream / Balanced
0.0949793770959983,1.3425091411260135,3.031181171307269,54,11.7,3700.31,5525.41,524.8,11216.31,4967.7,Withdrawal,6.23,7253,206,8668.01,1,2,0,0,Mainstream / Balanced
0.4823055998749525,7.931558363417568,327.53722924187724,58,20.1,132.96,5246.01,2530.18,43549.35,1054.58,Transfer,8.25,7659,352,1187.54,1,1,1,1,Liquidity-Stressed / High-Leverage
0.3680626127598232,0.5153528970002692,0.6804325544707844,55,5.8,8468.76,8934.92,3288.61,5762.42,4364.4,Withdrawal,3.17,9410,309,4104.36,1,2,0,0,Mainstream / Balanced
0.2636307404048835,0.4378183399664738,2.3628397567861747,65,2.2,8369.59,8325.85,2194.95,19776.0,3664.36,Transfer,7.97,7951,125,12033.95,1,2,0,0,Mainstream / Balanced
0.1061533793843092,0.503194441521426,6.430296534369184,39,11.4,6652.18,7086.35,752.24,42775.49,3347.34,Withdrawal,9.01,8264,90,3304.84,1,2,0,0,Mainstream / Balanced
0.7048164202428597,0.2480454513129589,3.353819981510125,40,22.5,8999.52,5714.41,4027.61,30182.77,2232.29,Deposit,8.37,1269,39,6767.23,1,2,0,0,Mainstream / Balanced
0.3915080620305349,1.4580236866339709,8.028458941026136,33,11.0,2801.58,6910.79,2705.63,22492.37,4084.77,Withdrawal,6.6,9881,209,-1283.19,1,2,0,0,Mainstream / Balanced
0.4239516301007288,1.0796457465064968,17.413529226351,28,5.8,2284.24,3188.76,1351.88,39776.68,2466.17,Transfer,8.29,3857,285,-181.93,1,2,0,0,Mainstream / Balanced
0.014337513661302,0.8817899172619353,63.57750912174316,64,8.1,778.36,5471.66,78.45,49486.19,686.35,Transfer,8.9,2244,251,92.01,1,1,-1,1,Liquidity-Stressed / High-Leverage
1.2003255604669012,0.2364865885021297,1.719842373589356,68,23.9,5960.93,2266.86,2720.97,10251.86,1409.68,Deposit,6.0,7464,332,4551.25,1,0,0,2,Credit-Stressed / Over-Limit
1.7804087921880225,0.1835529884800714,0.6952484283754029,52,16.3,5013.92,2154.64,3836.14,3485.92,920.32,Transfer,8.29,1555,251,4093.6,1,0,0,2,Credit-Stressed / Over-Limit
0.2466305049092161,0.3511508176862507,2.915996956759392,65,16.4,8122.92,7377.96,1819.63,23686.41,2852.37,Deposit,4.79,5410,302,10975.29,1,2,0,0,Mainstream / Balanced
0.3483941627383352,0.6743361412942932,3.1003527423870545,37,4.5,4864.74,9486.64,3305.09,15082.41,3280.47,Withdrawal,5.7,5556,339,1584.27,1,2,0,0,Mainstream / Balanced
0.483831384262142,0.7984271131228575,15.942325902918506,54,21.9,2112.04,8222.72,3978.41,33670.83,1686.31,Withdrawal,1.47,946,278,3798.35,1,2,0,0,Mainstream / Balanced
0.2485088390371496,0.0255304676149505,3.1076560595735554,58,7.0,8115.01,9450.69,2348.58,25218.66,207.18,Withdrawal,8.95,2471,108,7907.83,1,2,0,0,Mainstream / Balanced
0.4507347739619065,0.7153612497287914,5.522052505966587,22,7.2,4609.0,2996.84,1350.78,25451.14,3297.1,Transfer,2.26,9139,272,7906.1,1,2,0,0,Mainstream / Balanced
0.6166915052160954,0.0333775327521876,1.9235238509545405,53,19.9,9562.72,3355.0,2069.0,18394.12,319.18,Withdrawal,3.49,3910,165,9881.9,1,2,0,0,Mainstream / Balanced
0.7904750630329767,0.8956535287603847,2.100243541874178,30,9.4,5391.27,4814.94,3806.09,11322.98,4828.71,Withdrawal,3.86,1160,3,10219.98,1,2,0,2,Mainstream / Balanced
0.2454827469933685,3.5338451247093303,9.125649030038543,69,22.2,1255.72,4448.5,1092.03,11459.26,4437.52,Withdrawal,2.04,6296,160,5693.24,1,2,0,0,Mainstream / Balanced
0.3464574412334127,0.4875110555369179,2.341491166127477,34,6.9,8525.14,3682.79,1275.93,19961.54,4156.1,Withdrawal,9.3,2579,281,4369.04,1,2,0,0,Mainstream / Balanced
0.4952911760494344,0.2096390966160618,3.9118841416693,43,22.1,8796.26,3631.48,1798.64,34409.95,1844.04,Withdrawal,9.73,7560,258,6952.22,1,2,0,0,Mainstream / Balanced
0.3403966785064127,0.8265410431130634,3.884967526060087,69,2.2,4509.77,9217.54,3137.62,17520.31,3727.51,Transfer,8.79,520,118,782.26,1,2,0,0,Mainstream / Balanced
0.4580799817358548,0.6682898161363446,47.5046595583914,61,21.8,357.33,2628.1,1203.88,16974.84,238.8,Transfer,4.12,8718,360,596.13,1,2,0,0,Mainstream / Balanced
0.279049735442577,1.1598437579262415,55.35694719220819,69,21.3,394.26,8869.53,2475.04,21825.03,457.28,Transfer,1.5,4509,97,851.54,1,1,3,1,Liquidity-Stressed / High-Leverage
0.5680727234993442,0.6928206734183727,13.85540966004731,37,9.1,3576.38,5589.39,3175.18,49552.21,2477.79,Transfer,2.65,9652,61,6054.17,1,2,0,0,Mainstream / Balanced
0.2792418051870065,0.4085777462555801,0.7607812869400754,56,19.3,7190.7,9342.19,2608.73,5470.55,2937.96,Withdrawal,7.95,8803,351,4252.74,1,2,0,0,Mainstream / Balanced
0.0289738950633238,1.136101332085829,4.570949336917934,50,7.0,3377.41,1160.7,33.63,15437.97,3837.08,Transfer,3.57,7057,56,-459.67,1,2,0,0,Mainstream / Balanced
0.8342790047600463,8.47215770690534,86.71670537585679,47,6.8,176.53,2997.87,2501.06,15308.1,1495.59,Deposit,9.03,4690,147,1672.12,1,1,1,1,Liquidity-Stressed / High-Leverage
0.3239698293841107,0.3196856784909744,5.734784168641959,33,17.6,8500.85,5490.11,1778.63,48750.54,2717.6,Withdrawal,8.52,5469,131,5783.25,1,2,0,0,Mainstream / Balanced
0.1008137949236792,0.0332378785298928,2.162099799286927,24,4.9,9690.45,2273.3,229.18,20951.72,322.09,Withdrawal,3.13,9742,320,9368.36,1,2,0,0,Mainstream / Balanced
1.558945374515375,0.668628473304506,8.155605175315806,47,13.5,3529.06,2935.26,4575.91,28781.62,2359.63,Deposit,7.24,1841,205,5888.69,1,0,0,2,Credit-Stressed / Over-Limit
0.6163841132263864,4.079945108326047,13.004493344991742,19,5.5,823.44,5268.03,3247.13,10708.42,3359.59,Transfer,4.98,5801,207,-2536.15,1,2,0,0,Mainstream / Balanced
0.5773771445187554,1.657736400243888,0.5436250829151285,29,1.9,2984.98,7909.7,4566.88,1622.71,4948.31,Deposit,2.93,1822,97,-1963.33,1,2,0,0,Mainstream / Balanced
0.1893282165890106,0.4796558370868996,2.2002307070021074,60,18.2,8010.16,8067.63,1527.43,17624.2,3842.12,Transfer,6.31,5625,265,4168.04,1,2,0,0,Mainstream / Balanced
0.7064943166701834,0.9102271979167428,5.909014768596069,57,18.2,5468.36,6540.18,4620.6,32312.62,4977.45,Deposit,8.54,3418,282,490.91,1,2,0,0,Mainstream / Balanced
0.2404107559861977,0.6394016598914253,8.941647485813004,18,15.2,3901.46,9181.12,2207.24,34885.48,2494.6,Withdrawal,9.34,2640,321,1406.86,1,2,0,0,Mainstream / Balanced
0.2425709222784556,0.6367044604485383,11.12982970796603,20,1.4,3408.85,6664.69,1616.66,37939.92,2170.43,Transfer,1.53,5483,212,1238.42,1,2,0,0,Mainstream / Balanced
3.4652332877682435,3.358545085760739,34.74901200086927,25,7.7,1242.41,1214.38,4208.11,43172.52,4172.69,Transfer,4.77,6960,195,-2930.28,1,0,-1,2,Credit-Stressed / Over-Limit
0.038646720124342,0.669509619523921,1.925791418558357,43,7.5,3461.19,5661.8,218.81,6665.53,2317.3,Transfer,6.44,6147,344,1143.89,1,2,0,0,Mainstream / Balanced
0.3768132661606397,0.7957665747454288,1.0636864833710906,57,2.5,4754.07,9708.31,3658.22,5056.84,3783.13,Withdrawal,4.04,6416,115,970.94,1,2,0,0,Mainstream / Balanced
0.6259288276533227,0.7351414083174406,5.85393178693396,28,7.9,6764.1,6905.21,4322.17,39596.58,4972.57,Transfer,3.86,3760,176,11736.67,1,2,0,0,Mainstream / Balanced
0.6054529637062032,1.345564058220576,8.295103504071136,38,4.2,2694.58,7195.72,4356.67,22351.82,3625.73,Deposit,7.95,4927,43,-931.15,1,2,0,0,Mainstream / Balanced
0.0783369673530195,0.0090571624156143,5.276987550158337,22,12.4,8984.05,2027.14,158.8,47408.72,81.37,Transfer,8.04,3790,8,8902.68,1,2,0,0,Mainstream / Balanced
1.040335123016107,0.18565288028215,9.63987288550715,57,4.9,4899.52,4237.25,4408.16,47230.75,909.61,Transfer,7.56,5750,344,5809.13,1,2,0,2,Mainstream / Balanced
0.4150192170223827,0.3377636155773393,1.9315876529396023,43,15.5,4111.1,8617.36,3576.37,7940.95,1388.58,Withdrawal,9.09,9069,83,5499.68,1,2,0,0,Mainstream / Balanced
2.12121911566947,0.6876862414592301,5.830968840194377,38,18.4,5980.14,1992.92,4227.42,34870.01,4112.46,Deposit,5.45,3578,205,10092.6,1,0,0,2,Credit-Stressed / Over-Limit
0.3901453504686009,2.6492770591311072,2.4372314547479936,26,14.7,1759.48,8553.12,3336.96,4288.26,4661.35,Deposit,8.09,2927,146,-2901.87,1,2,0,0,Mainstream / Balanced
0.6081539927998558,2.8150882963988915,17.977051592797782,34,13.1,1155.2,6158.21,3745.14,20767.09,3251.99,Deposit,1.1,9976,348,-2096.79,1,2,0,0,Mainstream / Balanced
0.6793765141030239,0.1272562486723784,11.964537279614811,54,2.0,3530.75,4544.77,3087.61,42243.79,449.31,Transfer,9.89,9284,361,3081.44,1,2,0,2,Mainstream / Balanced
0.2511507903480861,5.052347882262689,47.61783825251343,68,19.6,495.34,9371.82,2353.74,23587.02,2502.63,Transfer,9.27,3500,326,-2007.29,1,1,-1,1,Liquidity-Stressed / High-Leverage
3.670582376145266,1.1194741106858397,0.6896851803119797,68,13.9,3838.07,1264.99,4643.25,2647.06,4296.62,Withdrawal,8.57,4407,94,-458.55,1,0,0,2,Credit-Stressed / Over-Limit
0.0591349962530778,0.2693228803888732,1.8934007143174711,19,6.8,6747.7,9341.0,552.38,12776.1,1817.31,Withdrawal,6.29,8523,76,4930.39,1,2,0,0,Mainstream / Balanced
0.035791603598586,0.0412431925759304,0.6427694806271737,68,1.4,8140.01,8905.72,318.75,5232.15,335.72,Transfer,5.9,5874,176,8475.73,1,2,0,0,Mainstream / Balanced
0.3366995121250239,0.6678670810750645,3.596710419288827,64,23.6,5839.65,9881.63,3327.14,21003.53,3900.11,Deposit,2.35,1047,223,1939.54,1,2,0,0,Mainstream / Balanced
0.7089684352338149,0.4736397202829428,5.060115262321145,57,20.9,6944.16,4750.55,3367.99,35138.25,3289.03,Deposit,1.49,7352,19,3655.13,1,2,0,0,Mainstream / Balanced
0.817986086821344,0.2803300918305985,3.9958780447485513,45,3.0,8347.98,5146.2,4209.52,33357.51,2340.19,Transfer,3.3,8798,62,6007.79,1,2,0,2,Mainstream / Balanced
0.4413189307776373,0.5481732630555366,4.672182966446952,44,11.1,7753.99,7347.77,3242.71,36228.06,4250.53,Deposit,2.36,6496,235,3503.46,-1,2,0,0,Mainstream / Balanced
0.2198167900614882,1.3005795912871578,6.061221242296087,57,9.8,3267.82,1992.25,437.93,19806.98,4250.06,Deposit,6.05,2271,19,7517.88,1,2,0,0,Mainstream / Balanced
1.377382369525719,0.6072118513799837,2.42322845549847,18,22.5,5776.88,3192.2,4396.88,13998.7,3507.79,Transfer,3.99,1605,43,2269.09,1,0,0,2,Credit-Stressed / Over-Limit
0.0995640819606267,1.7311107437409303,1.3922154258738817,63,19.0,2722.05,4978.0,495.63,3789.68,4712.17,Withdrawal,4.49,7332,189,7434.22,1,2,0,0,Mainstream / Balanced
0.3012550674588705,0.3918872831872125,8.119122586423687,28,17.7,5805.7,7459.36,2247.17,47137.19,2275.18,Transfer,1.24,1890,171,8080.88,1,2,0,0,Mainstream / Balanced
0.5754793237895292,0.8448027868560086,1.5740293370330822,56,17.1,4317.41,5468.12,3146.79,6795.73,3647.36,Withdrawal,5.94,7627,28,7964.77,1,2,0,0,Mainstream / Balanced
1.031231756199223,1.0961271107523394,2.5678461290892733,35,16.8,3790.71,3066.11,3161.87,9733.96,4155.1,Deposit,6.91,8679,91,7945.81,1,2,0,2,Mainstream / Balanced
0.6179153049545637,1.6594446298923475,1.1605190686806308,44,3.8,1917.28,3625.95,2240.53,2225.04,3181.62,Withdrawal,4.01,98,186,5098.9,1,2,0,0,Mainstream / Balanced
0.2133101330445345,0.4892852600788503,2.921778512583549,64,16.2,5661.36,7747.03,1652.52,16541.24,2770.02,Withdrawal,2.18,9573,125,8431.38,1,2,0,0,Mainstream / Balanced
0.1824382205582111,0.500349032748971,5.617787965678675,27,2.4,7320.23,8253.15,1505.69,41123.5,3662.67,Transfer,7.33,9709,233,10982.9,1,2,0,0,Mainstream / Balanced
0.9881981524718304,0.3090830433294473,3.002272541684982,53,9.4,5755.67,4925.5,4867.37,17280.09,1778.98,Deposit,2.16,7981,284,3976.69,1,2,0,2,Mainstream / Balanced
0.6205446755085804,2.3410115364046145,42.82622813049125,38,6.0,785.34,2739.98,1700.28,33633.15,1838.49,Deposit,8.35,8726,204,-1053.15,1,1,0,0,Liquidity-Stressed / High-Leverage
0.4707417257587488,0.5278763874415728,5.222410073031206,45,8.7,9250.84,6173.98,2906.35,48311.68,4883.3,Deposit,5.91,4652,184,14134.14,1,2,0,0,Mainstream / Balanced
0.6289445143566305,3.9064524488209376,289.8030577869914,18,14.5,154.36,4601.01,2893.78,44734.0,603.0,Withdrawal,3.14,3498,96,757.36,1,1,-1,1,Liquidity-Stressed / High-Leverage
0.4228249163386628,0.4752354698168712,1.107939792847495,31,9.0,8862.07,6750.43,2854.25,9818.64,4211.57,Withdrawal,9.09,634,38,13073.64,1,2,0,0,Mainstream / Balanced
0.3687208866138966,0.5135051072795489,2.420724271973535,37,14.5,7684.13,8423.96,3106.09,18601.16,3945.84,Transfer,2.28,6448,307,3738.29,1,2,0,0,Mainstream / Balanced
0.2281183017204963,0.2654178346844457,35.80373513144935,69,8.1,1055.92,5752.41,1312.23,37805.88,280.26,Deposit,6.41,7462,174,1336.18,1,2,0,0,Mainstream / Balanced
0.1856903113997082,1.441643905175697,20.02681010159747,26,22.5,2441.99,9116.9,1692.92,48905.27,3520.48,Deposit,6.56,3277,44,5962.47,1,2,0,0,Mainstream / Balanced
0.0815880881808077,0.1346018600307192,10.149941768548263,62,8.2,3554.78,4318.4,352.33,36080.81,478.48,Withdrawal,1.34,3303,5,4033.26,1,2,0,0,Mainstream / Balanced
0.5359410871397491,0.1163742677222733,1.4660271422896012,44,17.6,9111.98,5327.19,2855.06,13358.41,1060.4,Withdrawal,6.49,1653,323,10172.38,-1,2,0,0,Mainstream / Balanced
0.1946645936515542,0.4888641982110481,0.7660548071831508,66,5.3,9801.27,6135.99,1194.46,7508.31,4791.49,Withdrawal,7.25,619,270,5009.78,1,2,0,0,Mainstream / Balanced
0.1147444864629697,1.8870058257266584,26.234275211065764,69,10.1,962.97,7470.25,857.17,25262.82,1817.13,Deposit,9.19,4743,9,-854.16,-1,2,0,0,Mainstream / Balanced
0.723597932845255,0.0728205815422259,2.5944367100701555,21,19.3,4029.63,5758.64,4166.94,10454.62,293.44,Deposit,7.38,9176,276,4323.07,1,2,0,0,Mainstream / Balanced
0.3505386164046376,1.6546020318273138,7.70214019988719,54,19.7,1577.89,8299.97,2909.46,12153.13,2610.78,Transfer,5.36,7885,256,-1032.89,1,2,0,0,Mainstream / Balanced
0.3839979531113945,0.3640793693025079,11.232954784142944,35,10.8,2856.52,7269.57,2791.5,32087.16,1040.0,Transfer,8.68,9179,132,1816.52,1,2,0,0,Mainstream / Balanced
0.1879368628518696,0.217819945783992,2.672780914334631,48,16.4,9812.6,4150.33,780.0,26226.93,2137.38,Deposit,4.18,8144,69,11949.98,1,2,0,0,Mainstream / Balanced
0.3290232287023379,0.0525370157081888,0.7022238879036993,66,6.0,9845.82,6759.31,2223.97,6913.97,517.27,Transfer,8.7,9803,15,10363.09,1,2,0,0,Mainstream / Balanced
0.7209563855565627,0.1024010456267791,1.786746177869661,56,22.9,4774.17,3850.33,2775.92,8530.23,488.88,Withdrawal,8.6,6933,263,5263.05,1,2,0,0,Mainstream / Balanced
0.293997854794561,1.3202182878828272,1.0205010794168536,27,5.9,1913.07,7449.17,2190.04,1952.29,2525.67,Transfer,6.43,969,344,4438.74,1,2,0,0,Mainstream / Balanced
0.3879194084683889,0.3056905292014475,2.13278445393692,26,21.8,5515.48,6881.12,2669.32,11763.33,1686.03,Withdrawal,4.1,8258,282,7201.51,1,2,0,0,Mainstream / Balanced
0.0286603593331073,0.2396496863911468,13.582084903413357,45,15.9,3274.78,2595.92,74.4,44478.34,784.8,Transfer,6.32,2203,204,4059.58,1,2,0,0,Mainstream / Balanced
0.1365824209220761,0.3126321213757728,4.287981298336924,45,19.7,9295.43,7304.82,997.71,39858.63,2906.05,Deposit,9.15,8094,167,12201.48,1,2,0,0,Mainstream / Balanced
0.4982056619292466,0.0390643291969093,2.600424129790057,30,15.2,8200.32,2176.29,1084.24,21324.31,320.34,Withdrawal,6.73,7307,323,7879.98,1,2,0,0,Mainstream / Balanced
1.034561253748331,1.1927620410955433,11.830414375839265,35,15.7,3157.52,1827.48,1890.64,37354.77,3766.17,Transfer,8.56,4801,328,6923.69,1,2,0,2,Mainstream / Balanced
0.6932391285765236,0.9463841285643178,74.45598378724313,29,11.7,281.26,6785.22,4703.78,20941.49,266.18,Deposit,4.1,7565,165,547.44,1,1,-1,1,Liquidity-Stressed / High-Leverage
0.6763867052268745,0.4861542500110212,3.989016780419771,25,11.1,9980.68,4000.67,2706.0,39813.1,4852.15,Withdrawal,3.63,4968,32,5128.53,-1,2,0,0,Mainstream / Balanced
0.5239045046002427,0.5361560120668132,1.4443104334817651,40,11.3,6865.11,2446.61,1281.79,9915.35,3680.77,Withdrawal,3.3,3552,211,3184.34,1,2,0,0,Mainstream / Balanced
0.3624447876619705,1.0399541103668857,1.9638329431941968,67,13.1,4314.7,9886.83,3583.43,8473.35,4487.09,Deposit,5.42,2728,326,8801.79,-1,2,0,0,Mainstream / Balanced
0.1239125781341137,0.7461320630237743,1.6304339735630355,22,3.1,2955.71,8829.37,1094.07,4819.09,2205.35,Deposit,4.89,9807,318,5161.06,1,2,0,0,Mainstream / Balanced
0.304049570196151,2.0849791376912377,89.34986091794158,24,3.4,143.8,2591.88,788.06,12848.51,299.82,Withdrawal,8.69,8875,53,-156.02,1,1,2,1,Liquidity-Stressed / High-Leverage
0.1569170089555195,0.7110639083856668,5.02986085457456,32,17.8,1624.2,9492.47,1489.53,8169.5,1154.91,Deposit,2.01,5961,255,469.29,1,2,0,0,Mainstream / Balanced
0.2268025743758501,30.707392651615763,253.80022766078545,20,14.0,158.13,6454.38,1463.87,40133.43,4855.76,Transfer,5.99,1590,179,-4697.63,1,1,1,1,Liquidity-Stressed / High-Leverage
0.3709557567625627,0.5149972822879977,2.120747861152344,35,2.4,6016.09,5679.06,2106.68,12758.61,3098.27,Transfer,4.63,6598,180,9114.36,-1,2,0,0,Mainstream / Balanced
0.848055580618966,0.1720508166969147,3.9438691485053465,55,22.9,6667.1,4211.54,3571.62,26294.17,1147.08,Withdrawal,9.44,1196,38,5520.02,1,2,0,2,Mainstream / Balanced
0.7436691218596095,0.3145458233219959,4.947636804277052,43,3.5,7691.28,3892.43,2894.68,38053.66,2419.26,Withdrawal,8.1,1145,149,5272.02,1,2,0,0,Mainstream / Balanced
1.2779545088921986,0.8169108640950346,17.51490039922308,55,6.0,1951.29,1926.97,2462.58,34176.65,1594.03,Transfer,4.9,6160,255,3545.32,1,0,0,2,Credit-Stressed / Over-Limit
1.8012989972652689,2.336602832084258,10.49879536429517,69,23.2,1050.11,2632.8,4742.46,11024.89,2453.69,Deposit,6.77,6594,165,-1403.58,1,0,-1,2,Credit-Stressed / Over-Limit
0.0471353215365957,0.6399140613650787,0.730404997285746,50,6.9,6539.55,3421.85,161.29,4776.52,4184.75,Deposit,7.71,9341,192,10724.3,1,2,0,0,Mainstream / Balanced
0.2648847184213183,0.2219372344744947,9.046696837956407,38,17.2,5048.95,7626.11,2020.04,45676.32,1120.55,Withdrawal,1.64,5569,44,6169.5,1,2,0,0,Mainstream / Balanced
0.3552389705882353,0.2282339847353662,3.589536895233251,34,9.3,8769.29,9639.68,3424.39,31477.69,2001.45,Deposit,7.06,4011,361,6767.84,1,2,0,0,Mainstream / Balanced
0.3087034685544831,0.4156632889225981,6.621943624949576,60,19.6,5379.33,5189.77,1602.1,35621.62,2235.99,Withdrawal,2.26,6204,304,7615.32,1,2,0,0,Mainstream / Balanced
0.5478044452638008,0.6526590181915879,4.4218214679832055,19,9.3,4503.73,4339.45,2377.17,19914.69,2939.4,Deposit,2.7,664,194,1564.33,1,2,0,0,Mainstream / Balanced
0.0172287620921424,0.0806796337002279,2.6034253408713006,42,16.8,4931.48,8731.91,150.44,12838.74,397.87,Deposit,5.15,2676,4,4533.61,1,2,0,0,Mainstream / Balanced
0.1425867330831023,0.1329498189290235,3.4417201296623703,58,23.7,7844.99,7126.75,1016.18,27000.26,1042.99,Deposit,9.82,6133,218,8887.98,1,2,0,0,Mainstream / Balanced
0.1273195554445554,7.094765663893037,17.126129009316546,36,12.9,281.22,3203.2,407.83,4816.21,1995.19,Transfer,9.57,7528,23,-1713.97,1,1,-1,1,Liquidity-Stressed / High-Leverage
0.8305122742168716,0.4405312563586132,4.374056749025329,55,14.6,9190.29,5843.55,4853.14,40198.85,4048.61,Withdrawal,9.12,3490,9,5141.68,1,2,0,2,Mainstream / Balanced
0.4157946302591699,0.1314195582716335,4.6120756379986245,42,6.7,7170.47,8951.27,3721.89,33070.75,942.34,Deposit,1.31,2226,236,6228.13,1,2,0,0,Mainstream / Balanced
0.4707199548118987,0.4973619106603176,4.322932142949809,56,21.2,8864.37,6939.88,3266.74,38320.07,4408.8,Deposit,8.68,7344,218,4455.57,1,2,0,0,Mainstream / Balanced
0.0024286275040917,0.1773359041586328,3.009759344502048,21,12.0,9600.03,4356.37,10.58,28893.78,1702.43,Transfer,7.99,198,314,7897.6,1,2,0,0,Mainstream / Balanced
0.4805325905797475,0.54617872544322,12.542589328496131,20,23.3,2337.44,4854.01,2332.51,29317.55,1276.66,Transfer,5.49,9985,301,1060.78,1,2,0,0,Mainstream / Balanced
0.3895924255729349,0.3523809687292403,5.221533686832362,51,14.4,5825.57,9087.42,3540.39,30418.41,2052.82,Transfer,3.93,7465,302,7878.39,1,2,0,0,Mainstream / Balanced
0.4125321802255396,0.5645553693837124,8.02629366244353,59,15.1,4911.83,7372.54,3041.41,39423.79,2773.0,Withdrawal,7.8,2581,80,2138.83,1,2,0,0,Mainstream / Balanced
0.4600826770033789,0.6772849073201498,2.221122264372246,27,14.5,5422.43,5590.43,2572.06,12043.88,3672.53,Transfer,1.96,4693,322,1749.9,1,2,0,0,Mainstream / Balanced
0.583781135571101,4.206455927907632,60.53764784567728,66,3.2,568.16,7103.21,4146.72,34395.07,2389.94,Transfer,6.85,2906,295,2958.1,1,1,-1,1,Liquidity-Stressed / High-Leverage
